,,→ParameterNavn,Energi (kJ),"Energi, deklaration (kJ)",Energi (kcal),"Energi, deklaration (kcal)",Protein,Protein fra Aminosyrer,"Protein, deklaration",Kulhydrat difference,Tilgængelig kulhydrat,"Tilgængelig kulhydrat, deklaration",Kostfibre,Fedt,Alkohol,Salt deklaration,Aske,Tørstof,Vand,A-vitamin,Retinol,beta-Caroten,cis-beta-Carotene,D-vitamin,D3-vitamin,D2-vitamin,25-hydroxy D3-vitamin,25-hydroxy D2-vitamin,E-vitamin,alfa-Tokoferol,beta-Tokoferol,gamma-Tokoferol,delta-Tokoferol,alfa-Tokotrienol,K-vitamin,K1-vitamin,K2-vitamin,Menaquinon 4,Menaquinon 5,Menaquinon 6,Menaquinon 7,Menaquinon 8,Menaquinon 9,Menaquinon 10,Thiamin (B1-vitamin),Thiamin,Riboflavin (B2-vitamin),Niacinækvivalent,Niacin,B6-vitamin,Pantotensyre,Biotin,Folat,Frit folat,B12-vitamin,C-vitamin,Ascorbinsyre,Dehydroascorbinsyre,Natrium,Kalium,Calcium,Magnesium,Rubidium,Jern,Kobber,Zink,Mangan,Krom,Molybdæn,Cobolt,Selen,Aluminium,Silicium,Bor,Fosfor,Fluor,Chlorid,Brom,Jod,Svovl,Nikkel,Kviksølv,Arsen,Cadmium,Bly,Tin,Sum mineraler,Fruktose,Galaktose,Glukose,Sum monosakkarider,Laktose,Maltose,Sakkarose,Sum disakkarider,Raffinose,Sum sukkerarter,Tilsat Sukker,Frie sukkerarter,Sorbitol,Mannitol,Maltitol,Isomalt,Xylitol,Laktitol,Sum sukkeralkoholer,Stivelse/Glykogen,Cellulose,Lignin,Uopløselige kostfibre,Høj molekylevægt opløselige kostfibre,Lav molekylevægt opløselige kostfibre,Crude fibre,Neutral detergent fibre,L-mælkesyre,D-mælkesyre,Mælkesyre,Citronsyre,Oxalsyre,Eddikesyre,Propionsyre,Benzosyre,Sum organiske syrer,C4:0,C6:0,C8:0,C10:0,C12:0,C13:0,C14:0,C15:0,C16:0,C17:0,C18:0,C20:0,C21:0,C22:0,C23:0,C24:0,"C12:1,n-1","C14:1,n-5","C15:1,n-5","C16:1,n-7","C17:1,n-7","C18:1,n-7","C18:1,n-9","C18:1,n-12","C20:1,n-9","C20:1,n-11","C20:1,n-15","C22:1,n-9","C22:1,n-11","C24:1,n-9","C14:1,n-5,trans","C16:1,n-7,trans","C18:1,trans","C20:1,trans","C22:1,trans","C18:2,n-6","C18:2,konjugeret","C18:3,n-3","C18:3,n-6","C18:4,n-3","C20:2,n-6","C20:3,n-3","C20:3,n-6","C20:4,n-3","C20:4,n-6","C20:5,n-3","C21:5,n-3","C22:2,n-6","C22:3,n-3","C22:4,n-6","C22:5,n-3","C22:5,n-6","C22:6,n-3","C18:2,trans","C18:3,trans",Andre fedtsyrer,Sum mættede fedtsyrer,Sum enkeltumættede fedtsyrer,Sum flerumættede fedtsyrer,Sum transfedtsyrer,Sum fedtsyrer under detektionsgrænsen,Sum fedtsyrer,Sum n-3 fedtsyrer,Sum n-6 fedtsyrer,Kolesterol,Nitrogen,Isoleucin,Leucin,Lysin,Methionin,Cystin,Phenylalanin,Tyrosin,Threonin,Tryptofan,Valin,Arginin,Histidin,Alanin,Asparaginsyre,Glutaminsyre,Glycin,Prolin,Serin,Hydroxyprolin,Ornitin,Sum essentielle Aminosyrer,Sum ikke essentielle aminosyrer ,Histamin,Serotonin,Cholin,Tyramin,Phenylethylamin,Putrescin,Cadaverin,Spermin,Spermidin,Taurin,Sum biogene aminer,Koffein,Residual,Svind,Nitrogen-til-protein faktor,Fedtsyrekonverteringsfaktor,Massefylde,pH,,,,
"Yoghurt, med frugt, 1.5 % fedt","Yogurt, with fruit, 1.5 % fat",1169,306,288,72,68,3.6,3.2,3.5,12.0,11.5,10.5,0.5,1.3,0.0,0.1,0.7,17.6,82.5,15.17,14.00,7.00,,0.04,0.04,,,,0.04,0.04,,,,,0.00,0.00,,,,,,,,,0.04,,0.16,0.97,0.16,0.06,0.28,1.6,12.0,,0.2,0.2,0.2,,33,145,111,11,,0.04,0.02,0.44,0.02,0.14,2.00,,1.45,,,,92.0,,0.08,,10.1,,1.69,0.03,0.30,0.00,0.09,,391,1.3,0.7,1.3,3.2,2.6,,4.7,7.3,,10.5,8.0,8.0,,,,,,,,0,,,,,,,,,,,,,,,,,0.044,0.033,0.022,0.033,0.044,,0.121,0.011,0.341,,0.132,,,,,,,0.011,,0.022,,0.011,0.242,,,,,,,,,,0.044,,,0.022,0.004,0.011,,,,,,,,,,,,,,,,0.011,,0.022,0.781,0.286,0.037,0.055,,1.181,0.011,0.022,6.0,0.565,192.1,344.7,322.1,90.4,23.7,158.2,163.9,152.6,49.2,243.0,124.3,96.1,118.7,316.4,700.6,73.5,339.0,197.8,,,1737.0,2172.0,,0.003,15.2,,,,,,,,0.003,,,0,6.38,0.945,1.08,,5,Syrnede mælkeprodukter,Fermented milk products,A0783
"Kalvekød, fedt, råt","Veal, fat, raw",1171,1138,1138,274,274,17.3,14.6,17.3,0.0,0.0,0.0,0.0,22.8,0.0,0.2,0.9,41.0,59.0,0.00,0.00,0.00,,0.20,0.20,,,,0.15,0.15,,,,,0.00,0.00,,,,,,,,,0.05,,0.13,9.21,6.00,0.41,0.90,0.0,3.0,3.0,1.3,1.0,1.0,,65,280,8,20,,1.10,0.05,3.70,0.01,3.90,0.00,,8.20,,,,158.0,,,,1.7,,0.90,0.10,0.34,0.20,1.70,,533,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0.670,0.170,5.678,0.250,2.759,,,,,,,0.330,0.000,1.340,0.250,,8.837,,,0.000,,,,,,,,,,0.420,,0.250,,,,0.000,,,0.250,0.000,,,,,0.000,,,,,,9.527,10.757,0.920,,,21.204,0.250,0.670,72.0,2.960,888.0,1391.2,1450.4,444.0,148.0,710.4,621.6,740.0,192.4,917.6,1154.4,592.0,1065.6,1657.6,2486.4,947.2,799.2,740.0,,,7326.0,9620.0,,,44.9,,,,,,,,,,,7,6.25,0.93,,,59,Kalvekød,Veal,A0794
"Sprængt nakke, grisekød","Pork, neck, smoked, boiled",1172,1095,1094,264,263,19.5,15.4,19.5,0.1,0.1,0.0,0.0,20.6,0.0,2.1,2.5,42.7,57.3,0.00,0.00,0.00,,0.44,0.17,,0.11,,0.41,0.41,,,,,0.00,0.00,,,,,,,,,0.63,,0.12,9.03,5.49,0.29,,,4.6,,0.9,0.0,0.0,,844,261,6,18,,0.78,0.08,4.90,,,,,7.15,,,,159.6,,,,0.9,,,,,,,,1290,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.490,9.090,1.330,,,18.849,,,72.0,3.120,936.0,1404.0,1716.0,468.0,127.9,717.6,655.2,811.2,212.2,1029.6,1154.4,717.6,1154.4,1716.0,2527.2,998.4,780.0,748.8,,,7390.0,9100.0,,,79.8,,,,,,,,,,,0,6.25,0.915,,,65,Pålægsvarer,Cold cuts,A0797
"Småkage, uspec.","Biscuit, sweet",1173,2100,2141,502,512,5.3,4.6,5.8,63.0,60.0,61.9,3.0,26.1,0.0,0.5,1.1,95.5,4.5,279.00,,,,0.40,0.40,,,,1.40,1.40,,,,0.30,0.00,0.00,,,,,,,,,0.05,,0.05,1.22,0.65,0.04,0.30,4.0,14.0,5.0,0.1,0.0,0.0,,216,157,10,14,,0.40,0.10,0.60,0.90,24.00,,,2.10,,,,190.0,,,,2.3,,,,,,,,587,0.0,,0.0,0.0,0.2,0.0,26.9,27.1,,27.1,27.0,27.0,,,,,,,,34.78,0.3,0,,,,,,,,,,,,,,,0.000,0.222,0.419,0.417,1.414,,2.377,,5.520,0.000,2.290,0.511,,0.000,,0.000,,0.133,,0.902,,0.000,6.373,,,0.744,,0.526,0.000,0.000,,,,,,1.816,,0.433,,0.000,0.000,0.000,0.000,,,0.000,,,,,0.000,,0.000,,,0.191,13.171,8.679,2.249,,,24.290,0.433,1.816,65.0,0.930,241.8,409.2,85.6,91.1,91.1,260.4,102.3,158.1,34.4,260.4,176.7,120.9,158.1,232.5,1841.4,195.3,604.5,260.4,,,1661.9,3662.3,,,6.5,,,,,,,,,,,0,5.7,0.93,,,32,Kiks og småkager,Biscuits and cookies,A0821
"Fløde 38 %, piskefløde","Cream, whipping, 38 % fat",1174,1484,1495,360,363,2.1,1.9,2.1,2.3,2.3,3.0,0.0,38.0,0.0,0.1,0.5,43.1,56.9,360.13,332.13,168.00,,0.24,0.09,,0.06,,0.87,0.87,,,,,11.21,2.06,9.15,9.03,0.00,0.00,0.00,0.00,0.00,0.00,0.03,,0.16,0.55,0.07,0.02,0.21,0.9,10.8,3.0,0.4,0.8,0.8,,28,94,67,7,,0.05,0.02,0.24,0.00,0.07,20.00,,1.47,,,,57.3,,59.89473684,,10.1,,0.18,0.30,1.00,0.00,0.09,,313,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,,3.0,0.0,0.0,,,,,,,,0,0,0,,,,,,,,,0.146,,,,,0.146,1.405,0.926,0.514,1.117,1.259,,3.886,0.396,10.669,,4.098,,,,,,,0.327,,0.567,,0.279,7.417,,,,,,,,,,1.230,,,0.633,0.159,0.245,,,,,,,,,,,,,,,,0.314,,0.489,24.269,8.589,1.036,1.544,,35.927,0.245,0.633,126.0,0.333,123.1,203.0,189.7,53.2,16.3,106.5,89.8,89.8,28.6,146.4,73.2,59.9,69.9,173.0,422.6,43.3,206.3,119.8,,,1000.2,1214.1,,,16.8,,,,,,,,,,,0,6.38,0.945,0.984,,4,Usyrnede mælkeprodukter,Unfermented milk products,A0782
Honning,Honey,1176,1391,1282,327,302,0.3,,0.3,81.5,81.5,75.1,0.0,0.0,0.0,0.0,0.2,82.0,18.0,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,,,,,25.00,25.00,,,,,,,,,0.00,,0.10,0.12,0.10,0.16,0.07,0.0,0.0,,0.0,1.1,1.1,,11,51,5,3,,0.40,0.03,0.35,0.37,5.00,0.00,,0.00,,,,7.2,,,,0.5,,9.00,0.02,0.00,0.09,2.63,,78,38.8,,33.9,72.7,,,2.4,2.4,,75.1,0.0,75.1,,,,,,,,0,,,,,,,,,,,,,,,0.030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,0.000,0.000,0.0,0.048,,,,,,,,,1.5,,,,,,,,,,,,1.5,,,,2.2,,,,,,,,,,,0,6.25,0.8,,,103,Honning,Honey,A0836
"Sojadrik, kommercielt tilberedt, ikke beriget","Beverages, soy, commercially prepared, unfortified",1178,210,195,50,46,3.1,3.0,3.4,4.4,4.4,3.1,0.0,2.2,0.0,0.1,0.4,10.2,89.8,0.00,0.00,0.00,,0.00,0.00,,,,0.19,0.19,0.00,1.09,0.00,,4.89,4.89,,,,,,,,,0.03,,0.02,0.99,0.18,0.03,0.09,3.7,13.1,,0.0,1.0,1.0,,35,110,11,16,,0.45,0.12,0.28,0.22,0.00,67.00,,0.27,,,,44.9,,39,,0.9,,42.50,0.00,0.05,0.55,0.00,,257,0.0,,0.2,0.2,0.0,0.2,2.8,3.0,,3.1,4.2,4.2,,,,,,,,0,,,0,0,0,,,,,,,,,,,,,,0.000,0.000,,,,,0.224,,0.106,0.007,,0.007,,0.000,,,,0.000,,0.029,0.348,,,,,,,,,,,,,0.903,,0.171,,,,,,,,,,,,,,,,0.000,,,0.344,0.377,1.073,0.000,,1.794,0.171,0.903,0.0,0.548,153.0,262.5,232.0,42.5,47.0,181.0,132.5,136.5,48.8,155.0,272.0,92.8,146.5,418.0,679.0,145.5,177.0,187.0,0.0,0.0,1304.1,2204.5,,,22.7,,,,,,,,,,,0,5.71,0.8,1.03165,,168,Plantebaserede alternativer til mælkeprodukter,Plant-based alternatives to dairy products,A0788
"Modermælk, moden","Human milk, mature",1180,296,296,71,71,1.3,,1.3,7.2,7.2,7.2,0.0,4.1,0.0,0.0,0.3,12.9,87.1,62.00,58.00,24.00,,0.04,0.04,,,,0.34,0.34,,,,,,,,,,,,,,,0.02,,0.03,0.70,0.20,0.01,0.25,0.7,5.0,,0.0,4.0,4.0,,15,58,34,3,,0.07,0.04,0.30,0.00,,,,1.00,,,,15.0,,42,,7.0,,,,,,,,167,,,,,,,,,,7.2,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.920,1.470,0.490,0.030,,3.875,,,16.0,0.204,,,,,,,,,30.0,,,,,,,,,,,,30.0,,,,16,,,,,,,,,,,0,6.38,0.945,1.03,,6,Modermælk og modermælkserstatning,Breast milk and  infant formula,A0780
Creme fraiche 38 %,"Cream, cultured, 38 % fat",1181,1492,1498,362,364,2.1,1.7,2.1,1.8,1.8,2.2,0.0,38.3,0.0,0.1,0.4,43.2,56.8,289.67,261.50,169.00,,0.38,0.38,,,,0.71,0.71,,,,,18.28,2.49,15.79,9.66,0.00,0.15,0.26,1.56,7.53,0.75,0.02,,0.17,0.45,0.06,0.03,0.30,1.4,10.0,3.0,0.2,0.1,0.1,,22,91,66,7,,0.06,0.01,0.23,0.00,0.28,20.00,,2.30,,,,59.1,,0.055,,7.9,,0.39,,,0.00,0.09,,244,0.0,0.0,0.0,0.0,2.2,0.0,0.0,2.2,,2.2,0.0,0.0,,,,,,,,0,0,0,,,,,,0.570,0.030,0.600,,,,,,0.600,1.371,0.959,0.531,1.176,1.331,,3.912,0.417,11.251,,4.278,,,,,,,0.320,,0.560,,0.257,6.939,,,,,,,,,,1.296,,,0.605,0.148,0.223,,,,,,,,,,,,,,,,0.303,,0.331,25.226,8.076,0.977,1.599,,36.209,0.223,0.605,127.0,0.332,112.8,195.7,172.5,46.4,16.9,99.5,89.6,69.7,23.2,136.0,76.3,53.1,66.3,159.2,335.1,49.8,162.6,112.8,,,909.0,1068.5,0.01,,19.2,,,,,,,,0.01,,,0,6.38,0.945,0.978,,5,Syrnede mælkeprodukter,Fermented milk products,A0783
"Laks, atlantisk, vild, saltet","Salmon, Atlantic, wild, salted",1182,818,818,198,198,8.5,,8.5,0.0,0.0,0.0,0.0,18.2,0.0,13.8,5.3,32.0,68.0,40.00,40.00,0.00,,13.00,13.00,,,,2.00,2.00,,,,,0.00,0.00,,,,,,,,,0.14,,0.24,10.30,8.75,,,,,,,0.0,0.0,,5510,390,16,25,80,0.40,0.06,0.43,0.01,0.50,5.00,1,26.00,0.4,0.5,10,240.0,30,,200,65.0,210,2.00,10.00,116.00,0.50,6.00,,6181,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0.000,,1.055,,4.186,,0.568,,,,,,,,,,,,,,,,,,,,,,,,,1.055,,0.000,,,,,,,,,,,,,,,,,,,5.808,9.881,1.055,,,16.744,0.000,1.055,70.0,4.976,,,,,,,,,93.0,,,,,,,,,,,,93.0,,,,78.5,,,,,,,,,,,10,6.25,0.92,,,73,Fed fisk,Oily fish,A0803
"Blodpølse, kogt","Black pudding, boiled",1184,1298,1297,312,312,10.7,8.7,10.7,23.1,18.1,18.0,5.0,20.8,0.0,1.1,1.8,56.3,43.7,6.00,6.00,0.00,,1.00,1.00,,,,0.15,0.15,,,,,,,,,,,,,,,0.08,,0.04,2.68,1.20,0.05,0.60,2.0,5.0,2.0,0.3,0.0,0.0,,438,192,65,20,,16.20,0.14,0.60,6.80,1.00,,,14.00,,,,84.0,,620,,2.7,,1.00,0.20,,0.20,0.00,,1435,,,,,,,,,,9.0,10.0,10.0,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,0.000,,0.510,,5.057,,2.716,,,,,,,,,,,,,,,,,,,,,,,,,1.207,,0.114,,,,,,,,,,,,,,,,,,,8.429,9.386,1.322,,,19.136,0.114,1.207,68.0,1.705,255.7,869.3,801.1,127.8,80.1,545.5,187.5,289.8,88.6,698.9,562.5,392.0,732.9,903.4,1312.5,988.6,886.4,460.2,,,4068.7,6114.2,,,72.8,,,,,,,,,,,0,6.25,0.92,,,64,"Kogt, røget, saltet eller tørret kød","Boiled, smoked, cured or dried meat",A0798
"Æg, høne, blomme, saltet, pasteuriseret","Eggs, chicken, yolk, salted, pasteurized",1187,1116,1094,269,264,14.0,11.8,14.0,1.6,1.6,0.3,0.0,23.0,0.0,9.5,10.6,49.2,50.8,480.00,480.00,0.00,,3.95,3.95,,,,10.11,10.11,,,,0.75,0.70,0.70,,,,,,,,,0.13,,0.43,3.47,0.04,0.26,3.52,,107.0,,2.5,0.0,0.0,,3780,117,114,10,,3.75,0.11,2.66,,,,,37.70,,,,431.0,,1820,,25.9,,,,,,,,6276,,,0.3,0.3,,,,0.0,,0.3,0.0,0.0,,,,,,,,0,,,,,,0,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,,0.066,,5.116,,1.780,,,,,,,,,0.770,,,8.527,,,,,,,,,,,,,2.575,,0.066,,,,,,,0.190,,,,,,,,,,,,6.962,9.297,2.831,,,19.090,0.066,2.765,955.0,2.240,806.4,1187.2,940.8,380.8,268.8,649.6,604.8,739.2,206.1,873.6,940.8,336.0,716.8,1187.2,1747.2,425.6,582.4,1142.4,,,6119.7,7616.0,,,705,,,,,,,,,,,0,6.25,0.83,1.035,,88,Flydende æg,Liquid egg,A0791
"Bækforel, filet, røget","Charr, fillet, smoked",1188,852,852,204,204,27.7,,27.7,0.0,0.0,0.0,0.0,10.3,0.0,5.9,7.4,45.4,54.6,0.00,,0.00,,9.00,9.00,,,,1.90,,,,,,0.00,0.00,,,,,,,,,0.08,,0.10,4.10,4.10,0.36,,,5.5,,3.2,0.0,0.0,,2340,460,20,26,,0.26,,0.52,,,,,26.97,,,,271.4,,,,20.0,,,,,,,,3117,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.710,2.810,3.220,,,9.064,2.150,0.630,48.0,4.736,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,0,6.25,0.88,,,79,Fiskeprodukter,Fish products,A0803
Cacaomælk (UHT),"Milk, with chocolate, partly skimmed, 1.5 % fat (UHT)",1189,292,289,69,68,3.6,3.2,3.5,10.0,9.5,9.4,0.5,1.7,0.0,0.1,0.7,16.2,83.8,15.17,14.00,7.00,,0.08,0.08,,,,0.04,0.04,,,,,0.00,0.00,,,,,,,,,0.04,,0.16,0.95,0.15,0.03,0.36,1.6,3.2,4.0,0.1,0.0,0.0,,44,212,115,21,,0.35,0.15,0.49,0.01,0.05,5.00,,1.30,,,,97.0,,85,,10.7,,15.86,0.10,,0.00,0.09,,575,0.0,,0.0,0.0,4.3,0.0,5.1,9.4,,9.4,5.1,5.1,,,,,,,,0,0.33,0,,,,,,,,,0.210,,,,,0.210,0.058,0.037,0.024,0.053,0.066,,0.188,,0.503,,0.172,,,,,,,0.024,,0.037,,,0.378,,,0.019,,,,,,,,,,0.035,,0.013,,,,,,,,,,,,,,,,,,,1.101,0.458,0.048,,,1.607,0.013,0.035,7.0,0.564,208.7,344.0,321.5,90.2,27.6,180.5,152.3,152.3,48.5,248.2,124.1,101.5,118.4,293.3,716.3,73.3,349.7,203.0,,,1644.0,2018.0,,,17.1,,,,,,,,,1.1,,0,6.38,0.945,1.056,,4,Usyrnede mælkeprodukter,Unfermented milk products,A0781
Gelatine,Gelatin,1190,1481,1481,349,349,86.9,68.9,86.9,0.0,0.0,0.0,0.0,0.1,0.0,0.7,1.3,88.3,11.7,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,,,,,,,,,,,,,,,0.00,,0.07,0.00,0.00,0.01,0.00,0.0,0.0,0.0,0.0,0.0,0.0,,298,12,280,11,,1.20,,0.20,,,,,1.00,,,,0.0,,,,5.0,,,,,,,,602,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0.003,0.001,0.025,0.001,0.012,,,,,,,0.001,,0.006,0.001,,0.039,,,0.000,,,,,,,,,,0.002,,0.001,,,,0.000,,,0.001,0.000,,,,,0.000,,,,,,0.042,0.047,0.004,0.000,,0.093,0.001,0.003,0.0,13.904,1362.6,2502.7,3893.1,681.3,0.0,1807.5,111.2,1668.5,0.0,2363.7,6673.9,570.1,8620.5,5144.5,9176.6,22246.4,13069.8,3197.9,,,14849.5,68240.8,,,38.5,,,,,,,,,,,0,6.38,0.93,0.72,,124,"Bouillon, ekstrakter o.l.","Bouillon, extracts and the like",A0853
"Minarine, gennemsnit","Margarine, (less than 50 % fat), average",1191,1534,1536,373,373,0.5,,0.5,0.3,0.3,0.4,0.0,41.1,0.0,1.9,1.6,43.5,56.5,840.00,780.00,360.00,,0.00,0.00,,,,14.00,14.00,,,,,0.00,0.00,,,,,,,,,0.01,,0.03,0.14,0.02,0.00,,0.0,2.0,2.0,0.1,0.0,0.0,,747,16,10,0,,0.09,0.00,0.05,0.01,9.40,,,0.00,,,,16.0,,,,1.5,,8.70,,,0.00,0.00,,789,,,,,,,,,,0.4,0.4,0.4,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.000,0.000,0.401,,0.201,,5.521,,2.409,0.000,,0.100,,,,0.000,,0.000,,,10.439,,,0.000,,0.000,,,,,2.208,,,16.662,,0.803,,,,,,,,,,,,,,,0.000,,,0.301,8.632,10.439,17.465,2.208,,39.045,0.803,16.662,0.0,0.078,31.0,50.0,40.0,13.0,5.0,25.0,25.0,23.0,7.0,35.0,18.0,14.0,18.0,39.0,110.0,11.0,49.0,28.0,,,,,,,12.4,,,,,,,,,,,0,6.38,0.95,,,95,Margariner,Margarines,A0807
"Wienerpølse, ristet, fastfood","Frankfurt sausage, fried, fast food",1192,1208,1245,292,300,14.0,11.4,14.0,2.4,2.2,4.3,0.2,25.2,0.0,2.7,3.2,44.8,55.2,0.00,0.00,0.00,,0.46,0.18,,0.11,,0.10,0.10,,,,,0.00,0.00,,,,,,,,,0.36,,0.10,3.75,1.80,0.15,0.57,5.2,4.0,2.0,1.1,0.0,0.0,,1070,209,22,19,,0.79,0.07,1.31,0.11,6.00,5.00,,7.20,,,,183.8,,1447.5,,14.0,,19.00,,,,,,2951,0.0,,0.0,0.0,2.8,0.0,0.0,2.8,,2.8,0.0,0.0,,,,,,,,1.5,0.03,0,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,,0.327,0.000,5.726,0.000,2.952,0.000,,0.000,,0.000,,0.000,,0.656,0.000,0.813,9.779,,0.000,0.206,,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,2.395,0.000,0.214,0.000,0.000,0.069,,,0.000,0.000,0.000,,,,,0.000,,0.000,0.000,,0.000,9.005,11.454,2.679,0.000,,23.138,0.214,2.464,61.0,2.248,584.4,1011.4,1168.7,292.2,87.7,516.9,404.6,516.9,116.9,719.2,809.1,314.7,876.5,1146.2,1887.9,1258.6,1078.8,606.8,,,5241.2,8156.2,0.175,,56.2,0.175,,,,,,,0.35,,,0,6.25,0.92,,,64,"Kogt, røget, saltet eller tørret kød","Boiled, smoked, cured or dried meat",A0798
"Pekannød, olieristet","Pecans, oil roasted",1193,3076,3116,747,756,9.2,8.3,10.9,13.0,3.5,4.3,9.5,75.2,0.0,0.0,1.4,98.9,1.1,13.33,0.00,80.00,,0.00,0.00,,,,5.10,,,,,,,,,,,,,,,,0.47,,0.11,5.25,1.20,0.19,0.74,,15.0,,0.0,0.7,0.7,,1,392,67,121,,2.47,1.20,4.47,3.70,,,,6.00,,,,263.0,,,,2.0,,,,,,,,846,,,,,,,,,,4.0,0.0,0.0,,,,,,,,0.28,,,,,,1.61,,,,,,,,,,,,,0.000,0.000,0.000,,0.000,0.000,4.614,0.000,1.124,0.152,,0.170,,0.120,,0.000,,0.350,,,45.924,,,0.520,,0.000,,0.000,,,,,,17.818,,0.753,,,0.000,0.000,,,0.000,0.000,,,,,0.000,,0.000,,,,6.179,46.794,18.571,0.000,,71.544,0.753,17.818,0.0,1.736,381.9,625.0,347.2,225.7,243.0,486.1,329.8,295.1,243.0,451.4,1319.4,260.4,399.3,833.3,1840.2,451.4,434.0,451.4,,,3315.8,6301.7,,,40.5,,,,,,,,,,,0,5.3,0.951,,,53,Nødder,Nuts,A0823
"Pecannød, tørristet","Pecans, dry roasted",1194,3055,3087,742,749,9.5,8.6,11.2,13.6,4.2,4.3,9.4,74.3,0.0,0.0,1.6,98.9,1.1,13.33,0.00,80.00,,0.00,0.00,,,,,,,,,,,,,,,,,,,,0.45,,0.11,5.35,1.17,0.19,0.70,,16.0,,0.0,0.7,0.7,,1,424,72,132,,2.80,1.17,5.07,3.93,,,,,,,,293.0,,,,,,,,,,,,925,,,,,,,,,,4.1,0.0,0.0,,,,,,,,0.24,,,,,,1.66,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,4.584,0.000,1.114,0.081,,0.000,,0.000,,0.000,,0.337,,,45.609,,,0.511,,0.000,,0.000,,,,,,17.640,,0.754,,0.000,0.000,0.000,,,0.000,0.000,,,,,0.000,,0.000,,,,5.780,46.457,18.395,0.000,,70.631,0.754,17.640,0.0,1.792,394.2,645.1,358.4,233.0,250.9,501.8,340.5,304.6,250.9,465.9,1361.9,268.8,412.2,860.2,1899.5,465.9,448.0,465.9,,,3422.7,6505.0,,,40.5,,,,,,,,,,,0,5.3,0.951,,,53,Nødder,Nuts,A0823
"Minarine, 40 %, vegetabilsk fedt","Margarine, 40 % fat, vegetable fat",1195,1538,1543,374,375,0.5,,0.5,0.1,0.1,0.4,0.0,41.3,0.0,1.9,1.6,43.5,56.5,840.00,780.00,360.00,,0.00,0.00,,,,13.00,13.00,,,,,0.00,0.00,,,,,,,,,0.01,,0.03,0.14,0.02,0.00,0.05,0.0,2.0,2.0,0.1,0.0,0.0,,747,16,10,0,,0.09,0.00,0.05,0.01,9.40,,,0.00,,,,16.0,,,,1.5,,2.90,,,0.00,0.00,,789,,,,,,,,,,0.4,0.4,0.4,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.000,0.000,0.397,,0.198,,5.455,,2.380,0.000,,0.099,,,,0.000,,0.000,,,10.414,,,0.000,,0.000,,,,,2.281,,,16.464,,0.793,,,,,,,,,,,,,,,0.000,,,0.298,8.530,10.414,17.258,2.281,,38.781,0.793,16.464,0.0,0.078,31.0,50.0,40.0,13.0,5.0,25.0,25.0,23.0,7.0,35.0,18.0,14.0,18.0,39.0,110.0,11.0,49.0,28.0,,,,,,,12.4,,,,,,,,,,,0,6.38,0.939,,,95,Margariner,Margarines,A0807
